12.676767676767676,0.0,1.0,-20.408189891054523
23.383838383838384,1.0,1.0,-59.56266925329916
19.545454545454547,1.0,0.0,-47.39966949410878
15.505050505050505,0.0,0.0,-25.173393739682343
17.929292929292927,1.0,0.0,-37.597651653200124
17.323232323232325,1.0,1.0,-44.113508142287515
17.727272727272727,0.0,1.0,-24.828855132144728
23.18181818181818,1.0,0.0,-57.146437241965955
17.727272727272727,1.0,0.0,-45.480636590261696
12.474747474747474,0.0,1.0,-17.79768049057217
8.232323232323232,1.0,1.0,-23.382583036754003
10.454545454545453,1.0,0.0,-26.475620234201497
7.424242424242424,0.0,0.0,-13.250429973854862
13.080808080808081,0.0,1.0,-24.04033505021935
6.414141414141414,1.0,0.0,-20.24122018843792
10.252525252525253,1.0,0.0,-26.52530649057404
5.0,0.0,0.0,-6.682366150746422
19.545454545454547,0.0,0.0,-30.83447522288164
9.040404040404042,0.0,0.0,-13.691190130907703
10.454545454545453,0.0,1.0,-14.626373730291508
8.030303030303031,0.0,1.0,-12.06351917841238
16.717171717171716,1.0,0.0,-43.26097417513294
19.141414141414142,1.0,0.0,-51.16164252978189
22.77777777777778,1.0,0.0,-54.754315667633236
14.09090909090909,1.0,0.0,-32.12841510129572
23.98989898989899,0.0,1.0,-34.94983292850729
22.97979797979798,1.0,0.0,-60.255342982007164
12.878787878787879,1.0,0.0,-31.94711170334838
15.505050505050505,1.0,0.0,-35.749449873566014
8.838383838383837,1.0,1.0,-24.54605568147988
15.303030303030303,1.0,1.0,-37.94660063442063
24.7979797979798,0.0,0.0,-39.592101898484174
24.19191919191919,0.0,1.0,-36.96860036234473
10.656565656565657,1.0,0.0,-25.899210753715977
11.868686868686869,1.0,0.0,-27.973946991303198
18.939393939393938,0.0,0.0,-31.615543075563078
11.06060606060606,0.0,0.0,-17.596316955794983
5.606060606060606,1.0,0.0,-15.074884369860117
11.868686868686869,0.0,0.0,-18.460841211619194
7.424242424242424,1.0,0.0,-18.23819744575122
13.080808080808081,1.0,1.0,-31.69495389276912
21.96969696969697,0.0,1.0,-33.78009231448295
24.393939393939394,1.0,1.0,-56.66506810675468
22.575757575757574,0.0,0.0,-34.34608512704988
12.272727272727273,1.0,1.0,-31.706189745116216
8.434343434343434,1.0,1.0,-23.562527161444244
11.262626262626263,1.0,1.0,-31.07615534167214
23.585858585858585,1.0,1.0,-56.27566991323006
8.838383838383837,0.0,0.0,-16.31251436344195
15.707070707070708,1.0,0.0,-42.265905270663644
7.020202020202021,0.0,1.0,-9.31916935604546
24.393939393939394,0.0,0.0,-39.76332037864585
24.19191919191919,1.0,0.0,-58.99487044464844
23.98989898989899,1.0,1.0,-55.47911623268128
21.767676767676768,0.0,0.0,-31.683903458406544
