52,66249038		-11,46003784	131,3324672				
57,9214149		-6,201113323	38,45380645				
64,97750191		0,854973686	0,730980003			Мат ожидание	64,12252822
61,68758604		-2,434942176	5,9289434			СКО	9,186135853
50,82995762		-13,2925706	176,6924331				
66,17839236		2,055864141	4,226577365				
51,50901769		-12,61351053	159,100648				
77,66029677		13,53776855	183,2711772				
59,20533605		-4,917192172	24,17877886				
63,99751095		-0,125017266	0,015629317				
78,0711457		13,94861748	194,5639297				
54,43958131		-9,682946908	93,75946083				
78,78767089		14,66514267	215,0664094				
54,90103968		-9,221488537	85,03585083				
52,10905909		-12,01346913	144,3234406				
56,27507761		-7,847450607	61,58248103				
65,24324944		1,120721217	1,256016046				
67,68117852		3,558650301	12,66399196				
69,13698731		5,014459092	25,14479999				
53,26983597		-10,85269225	117,780929				
57,04985763		-7,072670587	50,02266923				
78,67915036		14,55662214	211,895248				
62,00425256		-2,118275659	4,487091768				
75,23310511		11,11057689	123,4449187				
67,19157136		3,06904314	9,419025792				
75,81172243		11,68919421	136,6372612				
73,07833407		8,95580585	80,20645842				
67,84440666		3,721878442	13,85237914				
74,66382694		10,54129872	111,1189787				
66,8567786		2,734250376	7,476125121				
78,48937617		14,36684795	206,4063199				
70,78720411		6,664675887	44,41790468				
58,6563957		-5,466132525	29,87860478				
64,55445639		0,431928165	0,18656194				
73,32975012		9,207221896	84,77293504				
76,65427546		12,53174724	157,0446889				
76,18417855		12,06165033	145,4834087				
69,35317239		5,230644173	27,35963847				
55,60729479		-8,515233434	72,50920044				
68,28482325		4,162295033	17,32469994				
55,09475504		-9,027773177	81,50068853				
70,16538485		6,042856628	36,51611623				
78,6613849		14,53885668	211,3783535				
77,51697757		13,39444935	179,4112733				
54,3136899		-9,808838322	96,21330922				
77,11461084		12,99208262	168,7942108				
71,62377561		7,501247391	56,26871242				
66,67248865		2,549960434	6,502298213				
71,30131824		7,178790023	51,5350262				
57,89900887		-6,223519353	38,73219314				
70,15151734		6,028989124	36,34870985				
57,67247309		-6,450055127	41,60321114				
69,83501283		5,712484607	32,63248038				
78,58498328		14,46245506	209,1626065				
62,43061057		-1,691917654	2,86258535				
52,64332037		-11,47920785	131,7722128				
51,23481183		-12,88771639	166,0932338				
52,47164282		-11,6508854	135,7431307				
56,55604536		-7,566482865	57,25166294				
62,84571238		-1,276815843	1,630258698				
69,85440846		5,731880242	32,85445111				
63,03364492		-1,088883296	1,185666833				
67,27514051		3,152612292	9,938964262				
73,98677328		9,864245059	97,30333059				
61,58337133		-2,539156885	6,447317687				
59,30321106		-4,819317162	23,22581791				
56,12526058		-7,997267642	63,95628973				
76,51518461		12,39265639	153,5779324				
52,25641347		-11,86611475	140,8046793				
66,6099018		2,487373575	6,187027303				
73,64363744		9,521109219	90,65152077				
48,85655451		-15,26597371	233,0499534				
49,18824749		-14,93428073	223,032741				
73,4957864		9,373258179	87,85796889				
49,0602778		-15,06225042	226,8713876				
54,31611498		-9,806413244	96,16574072				
66,08878837		1,96626015	3,866178979				
56,44898773		-7,673540493	58,8832237				
54,01508714		-10,10744108	102,1603653				
73,97119017		9,848661955	96,99614229				
59,90173327		-4,220794951	17,81511002				
70,81486362		6,6923354	44,78735311				
49,01061019		-15,11191803	228,3700667				
54,07603621		-10,04649201	100,9320017				
61,44665573		-2,67587249	7,160293581				
67,01433727		2,89180905	8,362559583				
68,3309591		4,208430878	17,71089046				
55,77324895		-8,349279274	69,7104644				
77,2262244		13,10369618	171,7068537				
71,76119906		7,638670837	58,34929216				
49,07352185		-15,04900637	226,4725927				
48,73793234		-15,38459588	236,6857904				
68,40087825		4,278350029	18,30427897				
65,92109245		1,798564233	3,2348333				
49,03932322		-15,083205	227,5030729				
75,77274045		11,65021223	135,727445				
58,74371811		-5,378810107	28,93159817				
63,65676759		-0,465760631	0,216932965				
57,12370636		-6,998821858	48,9835074				
73,1515044		9,02897618	81,52241086				
